initial_alias,name
ENSMUSG00000060487,Samd5
ENSMUSG00000102319,Gm37626
ENSMUSG00000109073,Gm44975
ENSMUSG00000035948,Acss3
ENSMUSG00000116952,Gm6914
ENSMUSG00000046699,Slitrk4
ENSMUSG00000081817,Gm13590
ENSMUSG00000102540,Gm38134
ENSMUSG00000064759,Gm25475
ENSMUSG00000019877,Serinc1
ENSMUSG00000081968,Rpl23a-ps2
ENSMUSG00000084139,Gm12322
ENSMUSG00000019872,Smpdl3a
ENSMUSG00000096299,Gm21814
ENSMUSG00000097040,2610316D01Rik
ENSMUSG00000084332,Gm8840
ENSMUSG00002075203,Gm55498
ENSMUSG00000036333,Kidins220
ENSMUSG00000041313,Slc7a1
ENSMUSG00000024503,Spink1
ENSMUSG00000029767,Calu
ENSMUSG00000056436,Cyct
ENSMUSG00000056069,Otulinl
ENSMUSG00000031990,Jam3
ENSMUSG00000020122,Egfr
ENSMUSG00000031059,Ndufb11
ENSMUSG00000078899,Gm4631
ENSMUSG00000029086,Prom1
ENSMUSG00000119104,Gm25632
ENSMUSG00000080750,Gm15553
ENSMUSG00000031170,Slc38a5
ENSMUSG00000112643,Gm19688
ENSMUSG00000074968,Ano3
ENSMUSG00000113712,Gm38428
ENSMUSG00000092111,Vmn2r113
ENSMUSG00000113170,Gm36839
ENSMUSG00000021670,Hmgcr
ENSMUSG00000025277,Abhd6
ENSMUSG00000028343,Erp44
ENSMUSG00000027706,Sec62
ENSMUSG00000114226,Gm48412
ENSMUSG00000046985,Tapt1
ENSMUSG00000038903,Ccdc68
ENSMUSG00000031932,Gpr83
ENSMUSG00000047963,Stbd1
ENSMUSG00000094950,Vmn2r66
ENSMUSG00000025776,Crispld1
ENSMUSG00000032328,Tmem30a
ENSMUSG00000068480,Gm7551
ENSMUSG00000061390,Uba52-ps
ENSMUSG00000078894,2210418O10Rik
ENSMUSG00000046230,Vps13a
ENSMUSG00000031778,Cx3cl1
ENSMUSG00000051950,B3glct
ENSMUSG00000103070,Gm37903
ENSMUSG00000031239,Itm2a
ENSMUSG00000014177,Tvp23b
ENSMUSG00000056004,Elapor2
ENSMUSG00000069170,Adgrv1
ENSMUSG00000055447,Cd47
ENSMUSG00000026097,Ormdl1
ENSMUSG00000028232,Tmem68
ENSMUSG00000000031,H19
ENSMUSG00000027175,Tcp11l1
ENSMUSG00000027171,Prrg4
ENSMUSG00000114016,Gm47258
ENSMUSG00000094669,Or2a54
ENSMUSG00000032006,Pdgfd
ENSMUSG00000102874,Gm37137
ENSMUSG00000114814,Gm48361
ENSMUSG00000083374,Gm11449
ENSMUSG00000097464,Gm26736
ENSMUSG00000060794,Tssk5
ENSMUSG00000024306,Ccdc178
ENSMUSG00000050865,Or10q1
ENSMUSG00000104519,Gm37161
ENSMUSG00000108908,Or4f17-ps1
ENSMUSG00000110068,Gm45294
ENSMUSG00000105691,Gm42876
ENSMUSG00000074625,Arhgap40
ENSMUSG00000102729,Gm32444
ENSMUSG00000098627,4930524O08Rik
ENSMUSG00000118092,Gm50445
ENSMUSG00000109780,Gm45447
ENSMUSG00000116339,Gm35933
ENSMUSG00000055194,Actbl2
ENSMUSG00000073007,Tent5d
ENSMUSG00000090658,Prss47
ENSMUSG00000042525,4933428M09Rik
ENSMUSG00000068587,Mgam
ENSMUSG00000050558,Prokr2
ENSMUSG00000058281,Gm10038
ENSMUSG00000110803,Gm20275
ENSMUSG00000032750,Gab3
ENSMUSG00002075822,Gm54541
ENSMUSG00000027335,Adra1d
ENSMUSG00000104571,Gm43010
ENSMUSG00000113494,Gm48102
ENSMUSG00000110767,Gm31432
ENSMUSG00000095547,None
ENSMUSG00000099724,4930554C24Rik
ENSMUSG00000114982,Vmn1r14
ENSMUSG00000025877,Hk3
ENSMUSG00000113404,Gm48622
ENSMUSG00000108021,Gm44049
ENSMUSG00000117990,Gm32027
ENSMUSG00000063234,Gpr84
ENSMUSG00000039215,Aoc1l3
ENSMUSG00000084343,Gm16198
ENSMUSG00000111176,Gm47233
ENSMUSG00000021373,Cap2
ENSMUSG00000110721,Gm47231
ENSMUSG00000055216,9430025C20Rik
ENSMUSG00000113591,4930447K03Rik
ENSMUSG00000030109,Slc6a12
ENSMUSG00000108286,Gm44224
ENSMUSG00000111656,Gm47232
ENSMUSG00000055494,Gm14168
ENSMUSG00000037185,Krt80
ENSMUSG00000081412,Gm15403
ENSMUSG00000110586,4930578M07Rik
ENSMUSG00000106005,Gm29151
ENSMUSG00000021384,Susd3
ENSMUSG00000114812,Gm48254
ENSMUSG00000085287,4833418N02Rik
ENSMUSG00000024694,Keg1
ENSMUSG00000110019,Gm8748
ENSMUSG00000111379,Gm48346
ENSMUSG00000114452,A530001N23Rik
ENSMUSG00000108751,Gm45217
ENSMUSG00000043391,2510009E07Rik
ENSMUSG00000116490,Gm46525
ENSMUSG00000085996,A830012C17Rik
ENSMUSG00000107562,Gm44412
ENSMUSG00000119808,n-R5s149
ENSMUSG00000114518,Gm48208
ENSMUSG00000045648,Vwc2l
ENSMUSG00000106632,Gm33466
ENSMUSG00000118867,n-R5s120
ENSMUSG00000067522,Or5a1
ENSMUSG00000116081,Gm49593
ENSMUSG00000071428,Vmn1r27
ENSMUSG00000092182,Gm20407
ENSMUSG00000045812,Or4d5
ENSMUSG00000001076,C1ql4
ENSMUSG00000116079,Gm36245
ENSMUSG00000027200,Sema6d
ENSMUSG00000085802,Gm16059
ENSMUSG00000085558,4930412C18Rik
ENSMUSG00000073803,4930544L04Rik
ENSMUSG00000109896,Gm31409
ENSMUSG00000082357,Gm13542
ENSMUSG00000072589,Gm10371
ENSMUSG00000113927,5330409N07Rik
ENSMUSG00000030921,Trim30a
ENSMUSG00000112590,Gm5186
ENSMUSG00000113215,Gm18749
ENSMUSG00000090219,Or51a42
ENSMUSG00000105574,Gm43648
ENSMUSG00000056853,Or6c8b
ENSMUSG00000115389,Gm48936
ENSMUSG00000108895,Gm45070
ENSMUSG00000064772,Gm25202
ENSMUSG00000106786,Gm42781
ENSMUSG00000064637,Snora20
ENSMUSG00000117239,Gpr31c
ENSMUSG00000015829,Tnr
ENSMUSG00000103609,Gm37022
ENSMUSG00000082007,Gm15206
ENSMUSG00000026241,Nppc
ENSMUSG00000102157,Gm37470
ENSMUSG00000082351,Gm11260
ENSMUSG00000083580,Rpsa-ps3
ENSMUSG00000100990,Gm7891
ENSMUSG00000112462,Gm48772
ENSMUSG00000117860,Gm30018
ENSMUSG00000117179,Gm49907
ENSMUSG00000041596,Nlrp5-ps
ENSMUSG00000112133,Gm47247
ENSMUSG00000114779,Gm17940
ENSMUSG00000065433,Mir370
ENSMUSG00000024517,Grp
ENSMUSG00000111782,Gm47091
ENSMUSG00000084199,Gm12422
ENSMUSG00000020014,Cfap54
ENSMUSG00000072900,Mir540
ENSMUSG00000086891,Gm15963
ENSMUSG00000110049,Gm3836
ENSMUSG00000060807,Serpina6
ENSMUSG00000029211,Gabra4
ENSMUSG00000112644,Gm47220
ENSMUSG00000113134,Gm18795
ENSMUSG00000063681,Crb1
ENSMUSG00000112532,Gm36283
ENSMUSG00000089717,Or13f5
ENSMUSG00000114113,Gm47639
ENSMUSG00000037892,Pcdh18
ENSMUSG00000089667,Gm15914
ENSMUSG00000065907,Gm26108
ENSMUSG00000102480,Gm37926
ENSMUSG00000084081,Gm12057
ENSMUSG00000031364,Grpr
ENSMUSG00000095093,Vmn2r111
ENSMUSG00000075571,Defb30
ENSMUSG00000108590,Gm44962
ENSMUSG00000035983,Gm7008
ENSMUSG00000096366,Gm13240
ENSMUSG00000088281,Gm23585
ENSMUSG00000045875,Adra1a
ENSMUSG00000104518,Gm37162
ENSMUSG00000103920,Gm37897
ENSMUSG00000100145,Gm8502
ENSMUSG00000030838,Ush1c
ENSMUSG00000040046,Tph1
ENSMUSG00000114058,Gm46317
ENSMUSG00000117411,Gm3744
ENSMUSG00000103087,Gm38122
ENSMUSG00000038692,Hoxb4
ENSMUSG00000117007,Gm41556
ENSMUSG00000015812,Gnrh1
ENSMUSG00000041674,BC006965
ENSMUSG00000034641,Cd300ld
ENSMUSG00000113629,Gm48558
ENSMUSG00000108358,Gm44509
ENSMUSG00000030474,Siglece
ENSMUSG00000081498,Or1a7-ps1
ENSMUSG00000104436,Gm37423
ENSMUSG00000114571,Gm35595
ENSMUSG00000084080,Gm15227
ENSMUSG00000106537,Gm43502
ENSMUSG00000074211,Sdhaf1
ENSMUSG00000112167,Gm47053
ENSMUSG00000115661,Gm48976
ENSMUSG00000117068,Vmn1r-ps140
ENSMUSG00000083017,Gm12163
ENSMUSG00000106143,Gm43735
ENSMUSG00000083777,Gm13361
ENSMUSG00000112989,Gm48143
ENSMUSG00000042250,Pglyrp4
ENSMUSG00000085105,Gm12758
ENSMUSG00000114078,Tspyl-ps
ENSMUSG00000101117,Gm28341
ENSMUSG00000085113,B130011K05Rik
ENSMUSG00000024529,Lox
ENSMUSG00000048329,Mfsd6l
ENSMUSG00000117070,Gm41541
ENSMUSG00000081621,Gm12793
ENSMUSG00000036551,Akap14
ENSMUSG00000108350,Gm44950
ENSMUSG00000046450,Or13j1
ENSMUSG00000090128,Gm16038
ENSMUSG00000082707,Gm6881
ENSMUSG00000112490,Gm48068
ENSMUSG00000085658,Gm15704
ENSMUSG00000000216,Scnn1g
ENSMUSG00000118204,4930414N06Rik
ENSMUSG00000100457,D830032E09Rik
ENSMUSG00000118763,Gm24410
ENSMUSG00000101395,Gm8241
ENSMUSG00000109874,Gm9911
ENSMUSG00000084340,Gm14766
ENSMUSG00000111042,Gm18252
ENSMUSG00000065118,Gm23297
ENSMUSG00000102632,Gm37786
ENSMUSG00000108952,Gm39117
ENSMUSG00000115355,4930445E18Rik
ENSMUSG00000118317,Gm30641
ENSMUSG00000109586,Gm6853
ENSMUSG00000111293,Gm34006
ENSMUSG00000110242,G630064G18Rik
ENSMUSG00000112475,Gm47703
ENSMUSG00000059873,Or5m11b
ENSMUSG00000117811,Gm29677
ENSMUSG00000104951,Gm43413
ENSMUSG00000031551,Ido1
ENSMUSG00000101257,2310015K22Rik
ENSMUSG00000100016,Or4c110
ENSMUSG00000104163,Gm19057
ENSMUSG00000103543,Gm37669
ENSMUSG00000081187,3110067C02Rik
ENSMUSG00000084607,Gm22208
ENSMUSG00000104674,Gm42756
ENSMUSG00000118354,Gm19437
ENSMUSG00000102899,Gm37850
ENSMUSG00000042641,Rgsl1
ENSMUSG00000075165,Or5be3
ENSMUSG00000118000,4933403J19Rik
ENSMUSG00000089736,Tgfbr3l
ENSMUSG00000019828,Grm1
ENSMUSG00000104269,Gm37749
ENSMUSG00000100202,Gm29389
ENSMUSG00000031098,Syt8
ENSMUSG00000079597,Cstdc4
ENSMUSG00000028427,Aqp7
ENSMUSG00000118369,Gm30541
ENSMUSG00000114290,4930435F18Rik
ENSMUSG00000066820,Vmn2r28
ENSMUSG00000108720,Gm44672
ENSMUSG00000113781,Gm35558
ENSMUSG00000030994,D7Ertd443e
ENSMUSG00000030789,Itgax
ENSMUSG00000097564,C430014B12Rik
ENSMUSG00000061171,Slc38a11
ENSMUSG00000042895,Abra
ENSMUSG00000036923,Stox1
ENSMUSG00000054006,D630008O14Rik
ENSMUSG00000060843,Ctnna3
ENSMUSG00000021884,Hacl1
ENSMUSG00000079465,Col4a3
ENSMUSG00000118635,Gm51440
ENSMUSG00000104402,Gm38012
ENSMUSG00000056073,Grik2
ENSMUSG00000053896,4933409G03Rik
ENSMUSG00000107585,3300002P13Rik
ENSMUSG00000091468,Vmn2r82
ENSMUSG00000111057,Gm3442
ENSMUSG00000061489,Or13a19
ENSMUSG00000033965,Slc16a2
ENSMUSG00000107388,Gm42788
ENSMUSG00000104895,Gm8454
ENSMUSG00000018171,Vmp1
ENSMUSG00000022514,Il1rap
ENSMUSG00000036632,Alg5
ENSMUSG00000021188,Trip11
ENSMUSG00000071451,Psmg4
ENSMUSG00000021468,Sptlc1
ENSMUSG00000027957,Slc35a3
ENSMUSG00000046881,Or1ab2
ENSMUSG00000054408,Spcs3
ENSMUSG00000002477,Snrpd1
ENSMUSG00000031555,Adam9
ENSMUSG00000039899,Fgl2
ENSMUSG00000112790,Gm33378
ENSMUSG00000097662,Gm2093
ENSMUSG00000017652,Cd40
ENSMUSG00000004151,Etv1
ENSMUSG00000031007,Atp6ap2
ENSMUSG00000053441,Adamts19
ENSMUSG00000005054,Cstb
ENSMUSG00000020328,Nudcd2
ENSMUSG00000086743,Hnrnpa1l2-ps
ENSMUSG00000059146,Ntrk3
ENSMUSG00000028521,Slc35d1
ENSMUSG00000044177,Wfikkn2
ENSMUSG00000027966,Col11a1
ENSMUSG00000054752,Fsd1l
ENSMUSG00000021687,Scamp1
ENSMUSG00000111585,Gm47355
ENSMUSG00000021130,Galnt16
ENSMUSG00000117502,Gm7941
ENSMUSG00000023963,Cyp39a1
ENSMUSG00000029672,Fam3c
ENSMUSG00000020841,Cpd
ENSMUSG00000078599,Skint8
ENSMUSG00000027995,Tlr2
ENSMUSG00000041762,Gpr155
ENSMUSG00000031229,Atrx
ENSMUSG00000000605,Clcn4
ENSMUSG00000003418,St8sia6
ENSMUSG00000075595,Zfp652
ENSMUSG00000083997,Gm12920
ENSMUSG00000108956,Gm45179
ENSMUSG00000105865,Gm34144
ENSMUSG00000086938,4930481A15Rik
ENSMUSG00000015224,Cyp2j9
ENSMUSG00000040283,Btnl9
ENSMUSG00000031751,Amfr
ENSMUSG00000032374,Plod2
ENSMUSG00000047141,Zfp654
ENSMUSG00000028826,Maco1
ENSMUSG00000102844,Gm38034
ENSMUSG00000034648,Lrrn1
ENSMUSG00000040998,Npnt
ENSMUSG00000025808,Ccdc7a
ENSMUSG00000024259,Slc25a46
ENSMUSG00000050953,Gja1
ENSMUSG00000024456,Diaph1
ENSMUSG00000038630,Zkscan16
ENSMUSG00000108500,Gm45033
ENSMUSG00000020590,Snx13
ENSMUSG00000078902,Gm14443
ENSMUSG00000032854,Ugt8a
ENSMUSG00000021696,Elovl7
ENSMUSG00000040596,Pogk
ENSMUSG00000021638,Ocln
ENSMUSG00000021756,Il6st
ENSMUSG00000065089,Gm26493
ENSMUSG00000047907,Tshz2
ENSMUSG00000115025,Gm4240
ENSMUSG00000046168,Kcnrg
ENSMUSG00000109466,Gm7587
ENSMUSG00000110010,Gm45629
ENSMUSG00000102009,4933400F21Rik
ENSMUSG00000107451,Gm44421
ENSMUSG00000045215,Asxl3
ENSMUSG00000106383,E330034L11Rik
ENSMUSG00000051323,Pcdh19
ENSMUSG00000000359,Rem1
ENSMUSG00000046523,Kctd4
ENSMUSG00000050989,Selenon
ENSMUSG00000102465,Gm38198
ENSMUSG00000049252,Lrp1b
ENSMUSG00000111264,E030022I16Rik
ENSMUSG00000111681,Gm47640
ENSMUSG00000026147,Col9a1
ENSMUSG00000106946,Gm42856
ENSMUSG00000114430,Gm40264
ENSMUSG00000033486,Catsper2
ENSMUSG00000034903,Cobll1
ENSMUSG00000074918,Inafm2
ENSMUSG00000011034,Slc5a1
ENSMUSG00000081352,Gm12389
ENSMUSG00000024087,Cyp1b1
ENSMUSG00000029571,Tmem106b
ENSMUSG00000071551,Akr1c19
ENSMUSG00000084487,Gm23787
ENSMUSG00000032252,Glce
ENSMUSG00000027365,Trpm7
ENSMUSG00000045205,Dpy19l4
ENSMUSG00000043719,Col6a6
ENSMUSG00000010406,Mrpl52
ENSMUSG00000021733,Slc4a7
ENSMUSG00000078624,Or51ab3
ENSMUSG00000026235,Epha4
ENSMUSG00000019818,Cd164
ENSMUSG00000005533,Igf1r
ENSMUSG00000032437,Stt3b
ENSMUSG00000101776,Gm28268
ENSMUSG00000052146,Rps10
ENSMUSG00000070942,Il1rl2
ENSMUSG00000040297,Suco
ENSMUSG00000026605,Cenpf
ENSMUSG00000038079,Tmem237
ENSMUSG00000103032,Gm37121
ENSMUSG00000056258,Kcnq3
ENSMUSG00000114373,Gm48708
ENSMUSG00000018102,H2bc4
ENSMUSG00000073485,H3f3aos
ENSMUSG00000089811,Gm16138
ENSMUSG00000043986,Spata31d1d
ENSMUSG00000026114,Cnga3
ENSMUSG00000021537,Cetn3
ENSMUSG00000023913,Pla2g7
ENSMUSG00000034723,Tmx4
ENSMUSG00000035284,Vps13c
ENSMUSG00000001300,Efnb2
ENSMUSG00000036817,Sun1
ENSMUSG00000021377,Dek
ENSMUSG00000030659,Nucb2
ENSMUSG00000103783,Gm37522
ENSMUSG00000045932,Ifit2
ENSMUSG00000084149,Gm12944
ENSMUSG00000030069,Prok2
ENSMUSG00000030101,Sumf1
ENSMUSG00000099891,Gm5575
ENSMUSG00000027351,Spred1
ENSMUSG00000034297,Med13
ENSMUSG00000047881,Rell1
ENSMUSG00000094942,Gm3604
ENSMUSG00000046311,Zfp62
ENSMUSG00000032186,Tmod2
ENSMUSG00000032422,Snx14
ENSMUSG00000071362,Gm10330
ENSMUSG00000096647,Tmem41b-ps
ENSMUSG00000025204,Ndufb8
ENSMUSG00000030059,Tmf1
ENSMUSG00000035199,Arl6ip5
ENSMUSG00000020458,Rtn4
ENSMUSG00000064061,Dzip3
ENSMUSG00000087590,Epb41l4aos
ENSMUSG00000026131,Dst
ENSMUSG00000052005,Gm9864
ENSMUSG00000022674,Ube2v2
ENSMUSG00000029208,Guf1
ENSMUSG00000026880,Stom
ENSMUSG00000027878,Notch2
ENSMUSG00000042599,Kdm7a
ENSMUSG00000027422,Rrbp1
ENSMUSG00000004394,Tmed4
ENSMUSG00000021728,Emb
ENSMUSG00000019301,Hsd17b1
ENSMUSG00000066803,Vmn1r84
ENSMUSG00000103823,Gm7899
ENSMUSG00000117189,Gm49897
ENSMUSG00000115483,Gm9732
ENSMUSG00000039545,Flicr
ENSMUSG00000084967,Gm12296
ENSMUSG00000105510,Gm43815
ENSMUSG00000072595,4930503E14Rik
ENSMUSG00000078650,G6pc
ENSMUSG00000043308,Vmn1r75
ENSMUSG00000102629,Gm29999
ENSMUSG00000021260,Hhipl1
ENSMUSG00000081457,Gm13488
ENSMUSG00000103001,A930005N03Rik
ENSMUSG00000022146,Osmr
ENSMUSG00000101585,1600010M07Rik
ENSMUSG00000093472,4930438E09Rik
ENSMUSG00000107034,Gm19060
ENSMUSG00000092240,Gm4246
ENSMUSG00000052364,B630019K06Rik
ENSMUSG00000075379,Or12k5
ENSMUSG00000088594,Gm23965
ENSMUSG00000064572,Gm25801
ENSMUSG00000022053,Ebf2
ENSMUSG00000047225,Or56a4
ENSMUSG00000062168,Ppef1
ENSMUSG00000102714,Gm37618
ENSMUSG00000085329,2810404F17Rik
ENSMUSG00000115653,Gm49059
ENSMUSG00000035916,Ptprq
ENSMUSG00000029206,Nsun7
ENSMUSG00000096151,Or5p56
ENSMUSG00000102190,Gm38166
ENSMUSG00000086404,Gm6787
ENSMUSG00000083641,Gm9225
ENSMUSG00000099614,Uba1y-ps2
ENSMUSG00000095239,Or5p72
ENSMUSG00000080645,Mir1198
ENSMUSG00000019935,Slc17a8
ENSMUSG00000024172,St6gal2
ENSMUSG00000082628,Gm12566
ENSMUSG00000019900,Rfx6
ENSMUSG00000039208,Metrnl
ENSMUSG00000067063,Mif-ps9
ENSMUSG00000105307,Gm43839
ENSMUSG00000087611,4930458D05Rik
ENSMUSG00000109362,Gm44562
ENSMUSG00000082022,Gm12386
ENSMUSG00000117768,8030456M14Rik
ENSMUSG00000084878,Lrrc8dos
ENSMUSG00000097035,Gm26692
ENSMUSG00000097075,Cdiptos
ENSMUSG00000114186,Gm48681
ENSMUSG00000045083,Lingo2
ENSMUSG00000031194,4931400O07Rik
ENSMUSG00000075304,Sp5
ENSMUSG00000052229,Gpr17
ENSMUSG00000025900,Rp1
ENSMUSG00000115492,Gm41277
ENSMUSG00000055026,Gabrg3
ENSMUSG00000118248,Gm50279
ENSMUSG00000084453,Gm24596
ENSMUSG00000082063,Gm12993
ENSMUSG00000029379,Cxcl3
ENSMUSG00000079580,Tmem217
ENSMUSG00000112893,Gm9583
ENSMUSG00000103427,Gm37534
ENSMUSG00000070847,Vmn2r30
ENSMUSG00000035780,Ugt2a3
ENSMUSG00000026149,Tm4sf20
ENSMUSG00000115363,Gm49003
ENSMUSG00000112134,Gm40723
ENSMUSG00000102660,Gm38378
ENSMUSG00000108986,Gm32061
ENSMUSG00000070203,Gm22444
ENSMUSG00000098807,Mir300
ENSMUSG00000087142,Gm12454
ENSMUSG00000084250,Gm13550
ENSMUSG00000092986,Gm25574
ENSMUSG00000086196,Gm13571
ENSMUSG00000116701,Gm30726
ENSMUSG00000105342,Gm43244
ENSMUSG00000106113,Gm43779
ENSMUSG00000066671,Or6y1
ENSMUSG00000086444,Gm15961
ENSMUSG00000038057,Dbil5
ENSMUSG00000092301,Gm6887
ENSMUSG00000112138,Gm47526
ENSMUSG00000049761,Pmis2
ENSMUSG00000091376,Aadacl2
ENSMUSG00000102390,Gm37579
ENSMUSG00000109216,Gm44907
ENSMUSG00000105375,Gm20239
ENSMUSG00000081171,Gm7485
ENSMUSG00000102151,Gm37472
ENSMUSG00000089975,Gm7420
ENSMUSG00000103815,Gm19194
ENSMUSG00000101107,Gm28587
ENSMUSG00000049904,Tmem17
ENSMUSG00000095312,Or1e23
ENSMUSG00000109191,Gm45131
ENSMUSG00000112483,Gm48542
ENSMUSG00000107161,Gm43850
ENSMUSG00000082680,Gm14885
ENSMUSG00000112604,Gm48518
ENSMUSG00000115510,Gm9334
ENSMUSG00000007653,Gabrb2
ENSMUSG00000109737,Spem3
ENSMUSG00000093093,Gm22642
ENSMUSG00000109248,Gm44993
ENSMUSG00000105041,Gm42676
ENSMUSG00000057801,Or2n1c
ENSMUSG00000020524,Gria1
ENSMUSG00000057003,Myh4
ENSMUSG00000092592,Gm20449
ENSMUSG00000026712,Mrc1
ENSMUSG00000061952,Or1ad1
ENSMUSG00000085564,Gm12198
ENSMUSG00000034107,Ano7
ENSMUSG00000101505,1700109G14Rik
ENSMUSG00000091151,Vmn1r224
ENSMUSG00002076957,Gm55876
ENSMUSG00002075656,Gm55878
ENSMUSG00000040328,Or2v1
ENSMUSG00000106302,Mir6902
ENSMUSG00000106118,Gm18038
ENSMUSG00002076942,Gm55686
ENSMUSG00000085166,Gm15522
ENSMUSG00000085593,4930589P08Rik
ENSMUSG00000086580,Gm15280
ENSMUSG00000105708,Gm36070
ENSMUSG00000026840,Lamc3
ENSMUSG00000039153,Runx2
ENSMUSG00000108741,Gm44553
ENSMUSG00000030399,Ckm
ENSMUSG00000113277,Gm18116
ENSMUSG00000094822,Or52a20
ENSMUSG00000072621,Slfn10-ps
ENSMUSG00000092309,4930518C09Rik
ENSMUSG00000065622,Gm24763
ENSMUSG00000097157,Gm26512
ENSMUSG00000115725,4930572G02Rik
ENSMUSG00000094958,3110021N24Rik
ENSMUSG00000113806,Gm47688
ENSMUSG00000092485,Rpl9-ps5
ENSMUSG00000105958,Gm43319
ENSMUSG00000117423,Gm33508
ENSMUSG00000113747,1700105G05Rik
ENSMUSG00000080595,Gm22031
ENSMUSG00000112482,1700025K04Rik
ENSMUSG00000110195,Pde2a
ENSMUSG00000045559,Or9k7
ENSMUSG00000113086,Gm47376
ENSMUSG00000051977,Prdm9
ENSMUSG00000016493,Cd46
ENSMUSG00000086993,Rsf1os2
ENSMUSG00000108495,Gm45139
ENSMUSG00000044505,Lingo4
ENSMUSG00000097431,Gm26782
ENSMUSG00000111575,Gm47926
ENSMUSG00000086696,Gm11234
ENSMUSG00000085675,Gm12022
ENSMUSG00000116851,Gm35576
ENSMUSG00000113516,Gm47368
ENSMUSG00000040710,St8sia4
ENSMUSG00000085091,Egfros
ENSMUSG00000083515,Gm14577
ENSMUSG00000115146,Gm4681
ENSMUSG00000026322,Htr4
ENSMUSG00000026983,Il36rn
ENSMUSG00000074291,Vmn1r168
ENSMUSG00000113568,Gm46369
ENSMUSG00000024526,Cidea
ENSMUSG00000118678,Mir3470a
ENSMUSG00000054757,Akr1c20
ENSMUSG00000104205,Gm37396
ENSMUSG00000117450,4933424G05Rik
ENSMUSG00000100130,Gm28379
ENSMUSG00000109863,Gm45643
ENSMUSG00000083567,Gm11451
ENSMUSG00000099411,2310015D24Rik
ENSMUSG00000109857,Gm53058
ENSMUSG00000024154,Gtf2a1l
ENSMUSG00000052850,Tas2r137
ENSMUSG00000055368,Slc6a2
ENSMUSG00000074934,Grem1
ENSMUSG00000029864,Gstk1
ENSMUSG00000115329,Gm49272
ENSMUSG00000086328,2700033N17Rik
ENSMUSG00000033777,Tlr13
ENSMUSG00000032323,Cyp11a1
ENSMUSG00000105119,Gm43765
ENSMUSG00000099663,Gm29201
ENSMUSG00000031410,Nxf7
ENSMUSG00000036815,Dpp10
ENSMUSG00000108190,Gm44731
ENSMUSG00000108093,Gm44102
ENSMUSG00000113252,Gm33489
ENSMUSG00000103075,Gm38109
ENSMUSG00000107846,Gm43963
ENSMUSG00000095845,Gng14
ENSMUSG00000059246,Foxb1
ENSMUSG00000111225,Gm47790
ENSMUSG00000032360,Hcrtr2
ENSMUSG00000090236,Car15
ENSMUSG00000059383,Gfral
ENSMUSG00000026692,Fmo4
ENSMUSG00000097028,Ptgs2os
ENSMUSG00000028176,Lrrc7
ENSMUSG00000050919,Zfp366
ENSMUSG00000029707,Fscn3
ENSMUSG00000114873,Gm47052
ENSMUSG00000099988,1700054A03Rik
ENSMUSG00000045709,Smkr-ps
ENSMUSG00000070529,Wfdc10
ENSMUSG00000047747,Rnf150
ENSMUSG00000109449,Or4k36
ENSMUSG00000049690,Nckap5
ENSMUSG00000114251,Tmed10-ps
ENSMUSG00000117541,Gm50048
ENSMUSG00000105572,Gm43300
ENSMUSG00000065799,Gm25517
ENSMUSG00000104467,Gm37660
ENSMUSG00000116455,Gm35974
ENSMUSG00000065845,Gm25189
ENSMUSG00000029563,Foxp2
ENSMUSG00000055022,Cntn1
ENSMUSG00000022445,Cyp2d26
ENSMUSG00000105504,Gbp5
ENSMUSG00000098304,1700027I24Rik
ENSMUSG00000025892,Gria4
ENSMUSG00000082350,Gm14008
ENSMUSG00000051896,Tex37
ENSMUSG00000101320,Gm28529
ENSMUSG00000111004,Gm48272
ENSMUSG00000118174,Gm3188
ENSMUSG00000099146,0610031O16Rik
ENSMUSG00000107440,Gm40377
ENSMUSG00000032269,Htr3a
ENSMUSG00000116305,Lncppara
ENSMUSG00000028172,Tacr3
ENSMUSG00000110511,Gm45699
ENSMUSG00000117597,Gm50078
ENSMUSG00000116113,Gm49545
ENSMUSG00000052182,Or7g30
ENSMUSG00000105325,Gm30946
ENSMUSG00000116136,Gm3861
ENSMUSG00000058692,Or7g28
ENSMUSG00000047508,Mbd3l2
ENSMUSG00000103138,Gm2238
ENSMUSG00000107908,Gm43895
ENSMUSG00000056184,Or8s2
ENSMUSG00000062621,Or8b47
ENSMUSG00000029828,4921507P07Rik
ENSMUSG00000107619,Gm32479
ENSMUSG00000105278,Gm42630
ENSMUSG00000104816,Gm43473
ENSMUSG00000110611,Gm20163
ENSMUSG00000113437,Gm47412
ENSMUSG00000003476,Crhr2
ENSMUSG00000048480,Cxcr1
ENSMUSG00000105602,Gm10636
ENSMUSG00000023216,Epb42
ENSMUSG00000110972,5830462O15Rik
ENSMUSG00000089797,Gm16118
ENSMUSG00000100770,Gm28466
ENSMUSG00000021469,Msx2
ENSMUSG00000032021,Crtam
ENSMUSG00002076781,Gm54941
ENSMUSG00000115705,Vmn1r28
ENSMUSG00000117752,Gm35554
ENSMUSG00000050815,Or5a3
ENSMUSG00000097043,Gm10556
ENSMUSG00000027435,Cd93
ENSMUSG00000114652,Gm41043
ENSMUSG00000086544,Chn1os3
ENSMUSG00000107666,4933406J09Rik
ENSMUSG00000103256,Gm37647
ENSMUSG00000038879,Nipal2
ENSMUSG00000115793,Gm48961
ENSMUSG00000050994,Adgb
